IP 地址,已发送,已接收,丢包率,平均延迟,下载速度(MB/s),地区码
104.25.76.76,4,4,0.00,32.27,0.00,N/A
104.19.90.175,4,4,0.00,32.29,0.00,N/A
104.18.235.19,4,4,0.00,32.29,0.00,N/A
104.27.3.199,4,4,0.00,32.29,0.00,N/A
104.19.201.29,4,4,0.00,32.29,0.00,N/A
104.19.204.226,4,4,0.00,32.29,0.00,N/A
104.17.54.237,4,4,0.00,32.30,0.00,N/A
162.159.192.170,4,4,0.00,32.31,0.00,N/A
104.19.102.90,4,4,0.00,32.33,0.00,N/A
104.16.104.9,4,4,0.00,32.34,0.00,N/A
104.25.42.168,4,4,0.00,32.34,0.00,N/A
104.27.93.65,4,4,0.00,32.34,0.00,N/A
104.18.139.59,4,4,0.00,32.35,0.00,N/A
104.17.38.72,4,4,0.00,32.35,0.00,N/A
104.16.231.87,4,4,0.00,32.35,0.00,N/A
104.16.29.42,4,4,0.00,32.35,0.00,N/A
104.19.217.250,4,4,0.00,32.36,0.00,N/A
104.17.132.188,4,4,0.00,32.36,0.00,N/A
104.16.143.218,4,4,0.00,32.36,0.00,N/A
104.16.135.111,4,4,0.00,32.37,0.00,N/A
104.16.124.161,4,4,0.00,32.39,0.00,N/A
104.17.201.18,4,4,0.00,32.39,0.00,N/A
104.17.138.68,4,4,0.00,32.39,0.00,N/A
104.19.26.177,4,4,0.00,32.40,0.00,N/A
104.17.110.196,4,4,0.00,32.41,0.00,N/A
108.162.192.150,4,4,0.00,32.42,0.00,N/A
104.19.234.23,4,4,0.00,32.42,0.00,N/A
104.17.246.229,4,4,0.00,32.42,0.00,N/A
162.159.42.20,4,4,0.00,32.43,0.00,N/A
104.18.228.145,4,4,0.00,32.44,0.00,N/A
104.19.111.181,4,4,0.00,32.44,0.00,N/A
104.17.18.205,4,4,0.00,32.44,0.00,N/A
104.20.29.51,4,4,0.00,32.45,0.00,N/A
104.17.235.250,4,4,0.00,32.46,0.00,N/A
104.16.191.86,4,4,0.00,32.48,0.00,N/A
104.20.22.103,4,4,0.00,32.48,0.00,N/A
104.20.40.239,4,4,0.00,32.48,0.00,N/A
104.16.75.90,4,4,0.00,32.49,0.00,N/A
162.159.129.248,4,4,0.00,32.50,0.00,N/A
104.17.58.118,4,4,0.00,32.50,0.00,N/A
104.25.66.97,4,4,0.00,32.51,0.00,N/A
104.18.124.4,4,4,0.00,32.52,0.00,N/A
104.17.20.116,4,4,0.00,32.53,0.00,N/A
104.27.52.249,4,4,0.00,32.53,0.00,N/A
104.17.68.32,4,4,0.00,32.53,0.00,N/A
104.18.224.236,4,4,0.00,32.55,0.00,N/A
104.18.14.31,4,4,0.00,32.57,0.00,N/A
104.26.11.64,4,4,0.00,32.57,0.00,N/A
104.18.27.84,4,4,0.00,32.57,0.00,N/A
104.16.77.235,4,4,0.00,32.58,0.00,N/A
172.64.68.74,4,4,0.00,32.58,0.00,N/A
104.16.211.14,4,4,0.00,32.58,0.00,N/A
104.18.215.37,4,4,0.00,32.58,0.00,N/A
104.17.121.232,4,4,0.00,32.59,0.00,N/A
104.18.225.149,4,4,0.00,32.59,0.00,N/A
104.25.129.136,4,4,0.00,32.60,0.00,N/A
162.159.158.54,4,4,0.00,32.60,0.00,N/A
104.20.17.111,4,4,0.00,32.60,0.00,N/A
104.20.12.0,4,4,0.00,32.60,0.00,N/A
104.19.77.98,4,4,0.00,32.60,0.00,N/A
198.41.198.50,4,4,0.00,32.60,0.00,N/A
104.16.63.114,4,4,0.00,32.61,0.00,N/A
104.17.164.62,4,4,0.00,32.61,0.00,N/A
104.16.33.35,4,4,0.00,32.62,0.00,N/A
104.18.246.73,4,4,0.00,32.63,0.00,N/A
104.16.184.37,4,4,0.00,32.63,0.00,N/A
104.25.124.167,4,4,0.00,32.64,0.00,N/A
104.18.72.33,4,4,0.00,32.65,0.00,N/A
104.18.47.174,4,4,0.00,32.65,0.00,N/A
104.27.33.157,4,4,0.00,32.66,0.00,N/A
104.17.79.128,4,4,0.00,32.66,0.00,N/A
104.17.157.191,4,4,0.00,32.66,0.00,N/A
104.17.182.76,4,4,0.00,32.68,0.00,N/A
104.27.193.97,4,4,0.00,32.68,0.00,N/A
104.19.47.186,4,4,0.00,32.68,0.00,N/A
104.18.241.93,4,4,0.00,32.68,0.00,N/A
104.19.44.105,4,4,0.00,32.68,0.00,N/A
104.16.125.111,4,4,0.00,32.69,0.00,N/A
104.16.148.136,4,4,0.00,32.69,0.00,N/A
162.159.21.122,4,4,0.00,32.69,0.00,N/A
104.17.47.31,4,4,0.00,32.70,0.00,N/A
104.17.107.89,4,4,0.00,32.71,0.00,N/A
104.19.195.253,4,4,0.00,32.71,0.00,N/A
104.18.248.4,4,4,0.00,32.71,0.00,N/A
104.25.86.209,4,4,0.00,32.72,0.00,N/A
104.16.251.103,4,4,0.00,32.73,0.00,N/A
162.159.148.125,4,4,0.00,32.73,0.00,N/A
162.159.20.25,4,4,0.00,32.73,0.00,N/A
104.19.186.117,4,4,0.00,32.73,0.00,N/A
104.18.9.187,4,4,0.00,32.74,0.00,N/A
162.159.249.95,4,4,0.00,32.77,0.00,N/A
104.18.222.128,4,4,0.00,32.78,0.00,N/A
104.16.171.188,4,4,0.00,32.79,0.00,N/A
172.64.46.83,4,4,0.00,32.80,0.00,N/A
104.17.89.13,4,4,0.00,32.81,0.00,N/A
104.18.251.171,4,4,0.00,32.82,0.00,N/A
104.17.82.131,4,4,0.00,32.83,0.00,N/A
104.17.244.199,4,4,0.00,32.84,0.00,N/A
172.64.100.116,4,4,0.00,32.84,0.00,N/A
104.17.119.207,4,4,0.00,32.84,0.00,N/A
104.18.158.200,4,4,0.00,32.85,0.00,N/A
104.17.22.35,4,4,0.00,32.85,0.00,N/A
104.17.143.81,4,4,0.00,32.88,0.00,N/A
104.25.81.212,4,4,0.00,32.89,0.00,N/A
162.159.157.99,4,4,0.00,32.90,0.00,N/A
104.27.23.215,4,4,0.00,32.92,0.00,N/A
104.17.60.94,4,4,0.00,32.92,0.00,N/A
104.16.154.247,4,4,0.00,32.93,0.00,N/A
104.18.30.7,4,4,0.00,32.93,0.00,N/A
104.17.148.44,4,4,0.00,32.93,0.00,N/A
104.16.167.196,4,4,0.00,32.94,0.00,N/A
104.25.116.219,4,4,0.00,32.95,0.00,N/A
172.64.152.100,4,4,0.00,32.97,0.00,N/A
104.17.149.213,4,4,0.00,32.98,0.00,N/A
104.18.138.131,4,4,0.00,32.98,0.00,N/A
104.18.238.230,4,4,0.00,32.99,0.00,N/A
104.19.252.83,4,4,0.00,32.99,0.00,N/A
104.19.8.213,4,4,0.00,32.99,0.00,N/A
104.17.135.90,4,4,0.00,32.99,0.00,N/A
104.27.44.43,4,4,0.00,33.00,0.00,N/A
104.18.243.71,4,4,0.00,33.02,0.00,N/A
104.25.117.100,4,4,0.00,33.02,0.00,N/A
104.16.101.96,4,4,0.00,33.02,0.00,N/A
104.16.30.25,4,4,0.00,33.03,0.00,N/A
104.27.19.113,4,4,0.00,33.04,0.00,N/A
104.17.144.151,4,4,0.00,33.06,0.00,N/A
104.20.23.42,4,4,0.00,33.06,0.00,N/A
104.17.76.125,4,4,0.00,33.06,0.00,N/A
104.17.45.82,4,4,0.00,33.07,0.00,N/A
104.18.161.229,4,4,0.00,33.08,0.00,N/A
104.16.237.178,4,4,0.00,33.08,0.00,N/A
104.19.22.98,4,4,0.00,33.08,0.00,N/A
104.19.149.190,4,4,0.00,33.08,0.00,N/A
162.159.23.35,4,4,0.00,33.08,0.00,N/A
104.27.108.208,4,4,0.00,33.09,0.00,N/A
172.64.232.109,4,4,0.00,33.09,0.00,N/A
104.16.103.168,4,4,0.00,33.09,0.00,N/A
162.159.48.205,4,4,0.00,33.11,0.00,N/A
104.18.35.9,4,4,0.00,33.11,0.00,N/A
104.18.103.5,4,4,0.00,33.12,0.00,N/A
104.17.124.250,4,4,0.00,33.12,0.00,N/A
172.64.158.87,4,4,0.00,33.12,0.00,N/A
104.19.243.246,4,4,0.00,33.12,0.00,N/A
104.18.117.253,4,4,0.00,33.14,0.00,N/A
172.64.156.126,4,4,0.00,33.14,0.00,N/A
172.64.34.14,4,4,0.00,33.15,0.00,N/A
104.18.59.41,4,4,0.00,33.15,0.00,N/A
172.64.159.214,4,4,0.00,33.16,0.00,N/A
104.19.60.227,4,4,0.00,33.16,0.00,N/A
104.21.237.63,4,4,0.00,33.16,0.00,N/A
104.20.35.72,4,4,0.00,33.16,0.00,N/A
104.18.162.61,4,4,0.00,33.17,0.00,N/A
104.17.36.106,4,4,0.00,33.17,0.00,N/A
104.19.146.90,4,4,0.00,33.17,0.00,N/A
104.16.42.115,4,4,0.00,33.17,0.00,N/A
162.159.156.238,4,4,0.00,33.17,0.00,N/A
104.16.127.188,4,4,0.00,33.18,0.00,N/A
104.18.223.64,4,4,0.00,33.20,0.00,N/A
172.64.66.84,4,4,0.00,33.20,0.00,N/A
104.17.195.150,4,4,0.00,33.21,0.00,N/A
172.64.235.128,4,4,0.00,33.21,0.00,N/A
104.17.90.216,4,4,0.00,33.21,0.00,N/A
104.17.161.38,4,4,0.00,33.22,0.00,N/A
104.18.202.3,4,4,0.00,33.22,0.00,N/A
104.21.235.81,4,4,0.00,33.23,0.00,N/A
104.17.158.118,4,4,0.00,33.24,0.00,N/A
104.19.12.68,4,4,0.00,33.24,0.00,N/A
104.17.162.8,4,4,0.00,33.27,0.00,N/A
104.17.163.164,4,4,0.00,33.28,0.00,N/A
104.17.200.193,4,4,0.00,33.28,0.00,N/A
104.16.193.6,4,4,0.00,33.28,0.00,N/A
104.16.76.18,4,4,0.00,33.30,0.00,N/A
104.18.120.39,4,4,0.00,33.30,0.00,N/A
104.19.182.79,4,4,0.00,33.30,0.00,N/A
104.19.1.157,4,4,0.00,33.31,0.00,N/A
104.18.200.16,4,4,0.00,33.37,0.00,N/A
104.20.55.73,4,4,0.00,33.37,0.00,N/A
104.18.149.115,4,4,0.00,33.37,0.00,N/A
104.18.194.92,4,4,0.00,33.38,0.00,N/A
104.17.66.208,4,4,0.00,33.41,0.00,N/A
104.21.230.241,4,4,0.00,33.41,0.00,N/A
104.16.168.214,4,4,0.00,33.43,0.00,N/A
104.17.1.165,4,4,0.00,33.43,0.00,N/A
104.19.2.220,4,4,0.00,33.45,0.00,N/A
104.19.181.124,4,4,0.00,33.45,0.00,N/A
104.16.48.134,4,4,0.00,33.47,0.00,N/A
104.18.175.131,4,4,0.00,33.47,0.00,N/A
104.17.100.202,4,4,0.00,33.47,0.00,N/A
104.17.126.204,4,4,0.00,33.49,0.00,N/A
104.16.255.182,4,4,0.00,33.49,0.00,N/A
104.18.129.127,4,4,0.00,33.50,0.00,N/A
104.18.86.185,4,4,0.00,33.51,0.00,N/A
104.25.48.194,4,4,0.00,33.51,0.00,N/A
104.16.243.64,4,4,0.00,33.51,0.00,N/A
172.64.233.80,4,4,0.00,33.52,0.00,N/A
104.17.139.0,4,4,0.00,33.53,0.00,N/A
104.16.186.202,4,4,0.00,33.53,0.00,N/A
104.19.49.102,4,4,0.00,33.54,0.00,N/A
104.16.88.134,4,4,0.00,33.56,0.00,N/A
104.17.46.143,4,4,0.00,33.57,0.00,N/A
104.17.130.20,4,4,0.00,33.57,0.00,N/A
104.18.173.31,4,4,0.00,33.58,0.00,N/A
104.17.213.19,4,4,0.00,33.58,0.00,N/A
104.16.244.205,4,4,0.00,33.60,0.00,N/A
104.18.4.149,4,4,0.00,33.60,0.00,N/A
104.18.244.153,4,4,0.00,33.61,0.00,N/A
172.64.40.89,4,4,0.00,33.61,0.00,N/A
104.18.181.66,4,4,0.00,33.63,0.00,N/A
104.21.229.67,4,4,0.00,33.63,0.00,N/A
104.19.246.103,4,4,0.00,33.63,0.00,N/A
162.159.232.191,4,4,0.00,33.63,0.00,N/A
104.18.57.108,4,4,0.00,33.63,0.00,N/A
172.64.157.125,4,4,0.00,33.64,0.00,N/A
162.159.248.1,4,4,0.00,33.64,0.00,N/A
198.41.199.127,4,4,0.00,33.66,0.00,N/A
104.16.102.21,4,4,0.00,33.66,0.00,N/A
104.18.204.4,4,4,0.00,33.67,0.00,N/A
104.17.0.100,4,4,0.00,33.68,0.00,N/A
104.17.118.56,4,4,0.00,33.69,0.00,N/A
104.19.41.77,4,4,0.00,33.69,0.00,N/A
104.16.172.201,4,4,0.00,33.69,0.00,N/A
104.17.250.98,4,4,0.00,33.70,0.00,N/A
104.25.41.60,4,4,0.00,33.70,0.00,N/A
104.19.180.228,4,4,0.00,33.71,0.00,N/A
104.17.30.187,4,4,0.00,33.71,0.00,N/A
104.16.153.119,4,4,0.00,33.73,0.00,N/A
104.18.113.223,4,4,0.00,33.74,0.00,N/A
104.16.162.82,4,4,0.00,33.75,0.00,N/A
104.21.236.25,4,4,0.00,33.76,0.00,N/A
104.18.208.68,4,4,0.00,33.76,0.00,N/A
162.159.24.184,4,4,0.00,33.77,0.00,N/A
104.19.173.40,4,4,0.00,33.77,0.00,N/A
162.159.159.231,4,4,0.00,33.77,0.00,N/A
104.18.29.237,4,4,0.00,33.78,0.00,N/A
104.16.238.192,4,4,0.00,33.80,0.00,N/A
104.19.210.108,4,4,0.00,33.81,0.00,N/A
104.16.111.53,4,4,0.00,33.82,0.00,N/A
104.16.106.30,4,4,0.00,33.83,0.00,N/A
104.18.191.77,4,4,0.00,33.84,0.00,N/A
172.64.38.140,4,4,0.00,33.84,0.00,N/A
104.20.2.129,4,4,0.00,33.85,0.00,N/A
104.19.138.185,4,4,0.00,33.85,0.00,N/A
141.101.122.149,4,4,0.00,33.86,0.00,N/A
198.41.206.9,4,4,0.00,33.86,0.00,N/A
104.17.13.202,4,4,0.00,33.87,0.00,N/A
104.19.166.18,4,4,0.00,33.87,0.00,N/A
104.18.2.36,4,4,0.00,33.88,0.00,N/A
104.16.67.128,4,4,0.00,33.90,0.00,N/A
104.19.231.213,4,4,0.00,33.91,0.00,N/A
104.17.133.137,4,4,0.00,33.91,0.00,N/A
104.18.145.3,4,4,0.00,33.91,0.00,N/A
104.19.160.159,4,4,0.00,33.91,0.00,N/A
162.159.93.201,4,4,0.00,33.92,0.00,N/A
104.20.1.88,4,4,0.00,33.92,0.00,N/A
104.16.80.140,4,4,0.00,33.92,0.00,N/A
104.19.86.23,4,4,0.00,33.94,0.00,N/A
104.16.78.241,4,4,0.00,33.94,0.00,N/A
104.18.108.91,4,4,0.00,33.95,0.00,N/A
104.16.46.20,4,4,0.00,33.96,0.00,N/A
104.25.126.176,4,4,0.00,33.97,0.00,N/A
104.16.130.84,4,4,0.00,33.97,0.00,N/A
104.17.225.86,4,4,0.00,33.97,0.00,N/A
104.16.192.222,4,4,0.00,33.97,0.00,N/A
104.18.197.163,4,4,0.00,33.98,0.00,N/A
104.17.140.88,4,4,0.00,33.98,0.00,N/A
104.16.229.183,4,4,0.00,34.00,0.00,N/A
104.18.13.27,4,4,0.00,34.00,0.00,N/A
104.18.176.90,4,4,0.00,34.03,0.00,N/A
104.18.207.65,4,4,0.00,34.04,0.00,N/A
104.16.230.31,4,4,0.00,34.06,0.00,N/A
104.25.130.101,4,4,0.00,34.06,0.00,N/A
104.18.131.204,4,4,0.00,34.07,0.00,N/A
104.19.155.225,4,4,0.00,34.08,0.00,N/A
104.21.234.239,4,4,0.00,34.08,0.00,N/A
104.18.64.138,4,4,0.00,34.09,0.00,N/A
104.18.218.105,4,4,0.00,34.12,0.00,N/A
104.16.81.54,4,4,0.00,34.12,0.00,N/A
104.18.195.61,4,4,0.00,34.12,0.00,N/A
104.17.29.225,4,4,0.00,34.13,0.00,N/A
104.19.154.194,4,4,0.00,34.14,0.00,N/A
104.19.114.95,4,4,0.00,34.15,0.00,N/A
141.101.114.56,4,4,0.00,34.15,0.00,N/A
104.16.28.220,4,4,0.00,34.16,0.00,N/A
104.17.122.106,4,4,0.00,34.19,0.00,N/A
104.19.88.91,4,4,0.00,34.20,0.00,N/A
104.16.206.235,4,4,0.00,34.20,0.00,N/A
104.18.126.11,4,4,0.00,34.21,0.00,N/A
104.17.111.170,4,4,0.00,34.21,0.00,N/A
104.26.10.4,4,4,0.00,34.22,0.00,N/A
104.18.133.61,4,4,0.00,34.23,0.00,N/A
104.16.140.71,4,4,0.00,34.23,0.00,N/A
104.16.128.177,4,4,0.00,34.24,0.00,N/A
104.18.77.62,4,4,0.00,34.26,0.00,N/A
104.17.245.194,4,4,0.00,34.28,0.00,N/A
104.19.236.211,4,4,0.00,34.29,0.00,N/A
104.19.132.106,4,4,0.00,34.32,0.00,N/A
104.18.21.76,4,4,0.00,34.33,0.00,N/A
104.19.253.134,4,4,0.00,34.36,0.00,N/A
104.17.96.145,4,4,0.00,34.37,0.00,N/A
104.16.68.143,4,4,0.00,34.37,0.00,N/A
104.16.166.187,4,4,0.00,34.40,0.00,N/A
104.19.83.58,4,4,0.00,34.43,0.00,N/A
104.17.145.188,4,4,0.00,34.43,0.00,N/A
104.17.24.233,4,4,0.00,34.43,0.00,N/A
104.17.207.122,4,4,0.00,34.46,0.00,N/A
104.17.147.78,4,4,0.00,34.46,0.00,N/A
104.19.130.84,4,4,0.00,34.46,0.00,N/A
104.17.114.82,4,4,0.00,34.47,0.00,N/A
104.19.84.209,4,4,0.00,34.48,0.00,N/A
104.19.98.131,4,4,0.00,34.48,0.00,N/A
141.101.115.139,4,4,0.00,34.49,0.00,N/A
104.17.231.13,4,4,0.00,34.50,0.00,N/A
104.16.163.164,4,4,0.00,34.50,0.00,N/A
104.16.132.163,4,4,0.00,34.51,0.00,N/A
104.17.171.96,4,4,0.00,34.53,0.00,N/A
104.18.107.104,4,4,0.00,34.55,0.00,N/A
104.17.23.232,4,4,0.00,34.56,0.00,N/A
104.18.19.224,4,4,0.00,34.56,0.00,N/A
104.16.242.51,4,4,0.00,34.57,0.00,N/A
104.17.27.73,4,4,0.00,34.58,0.00,N/A
104.17.218.76,4,4,0.00,34.63,0.00,N/A
141.101.123.61,4,4,0.00,34.64,0.00,N/A
104.17.146.214,4,4,0.00,34.65,0.00,N/A
104.19.79.244,4,4,0.00,34.66,0.00,N/A
104.19.127.170,4,4,0.00,34.67,0.00,N/A
104.16.141.154,4,4,0.00,34.67,0.00,N/A
104.19.124.75,4,4,0.00,34.70,0.00,N/A
104.17.32.15,4,4,0.00,34.72,0.00,N/A
104.20.9.109,4,4,0.00,34.74,0.00,N/A
104.16.112.82,4,4,0.00,34.75,0.00,N/A
104.19.254.119,4,4,0.00,34.76,0.00,N/A
104.16.155.75,4,4,0.00,34.77,0.00,N/A
104.16.149.168,4,4,0.00,34.77,0.00,N/A
104.19.66.195,4,4,0.00,34.77,0.00,N/A
104.19.69.242,4,4,0.00,34.78,0.00,N/A
104.19.94.117,4,4,0.00,34.79,0.00,N/A
104.18.8.249,4,4,0.00,34.80,0.00,N/A
104.19.120.117,4,4,0.00,34.81,0.00,N/A
104.19.219.253,4,4,0.00,34.83,0.00,N/A
104.19.87.43,4,4,0.00,34.84,0.00,N/A
104.19.97.210,4,4,0.00,34.84,0.00,N/A
104.17.142.32,4,4,0.00,34.86,0.00,N/A
104.20.0.230,4,4,0.00,34.87,0.00,N/A
104.16.239.150,4,4,0.00,34.87,0.00,N/A
104.16.27.154,4,4,0.00,34.91,0.00,N/A
104.16.72.147,4,4,0.00,34.95,0.00,N/A
104.19.221.80,4,4,0.00,34.96,0.00,N/A
104.17.134.3,4,4,0.00,34.97,0.00,N/A
104.16.79.124,4,4,0.00,34.97,0.00,N/A
104.18.23.42,4,4,0.00,34.97,0.00,N/A
104.19.96.66,4,4,0.00,34.98,0.00,N/A
104.17.43.236,4,4,0.00,35.01,0.00,N/A
104.19.212.198,4,4,0.00,35.05,0.00,N/A
104.19.101.245,4,4,0.00,35.06,0.00,N/A
104.19.255.182,4,4,0.00,35.09,0.00,N/A
104.17.127.25,4,4,0.00,35.10,0.00,N/A
104.17.206.142,4,4,0.00,35.10,0.00,N/A
104.19.216.62,4,4,0.00,35.10,0.00,N/A
104.16.36.249,4,4,0.00,35.11,0.00,N/A
104.16.129.242,4,4,0.00,35.15,0.00,N/A
104.19.140.130,4,4,0.00,35.15,0.00,N/A
104.19.59.27,4,4,0.00,35.16,0.00,N/A
104.18.78.108,4,4,0.00,35.17,0.00,N/A
104.20.7.202,4,4,0.00,35.18,0.00,N/A
104.16.156.62,4,4,0.00,35.19,0.00,N/A
104.19.250.97,4,4,0.00,35.19,0.00,N/A
104.16.37.254,4,4,0.00,35.21,0.00,N/A
104.18.36.5,4,4,0.00,35.21,0.00,N/A
104.16.52.99,4,4,0.00,35.22,0.00,N/A
104.16.35.249,4,4,0.00,35.22,0.00,N/A
104.19.52.172,4,4,0.00,35.23,0.00,N/A
104.17.254.124,4,4,0.00,35.27,0.00,N/A
104.16.58.1,4,4,0.00,35.30,0.00,N/A
104.19.244.147,4,4,0.00,35.30,0.00,N/A
104.16.59.148,4,4,0.00,35.33,0.00,N/A
104.18.75.139,4,4,0.00,35.34,0.00,N/A
104.17.50.184,4,4,0.00,35.35,0.00,N/A
104.16.26.104,4,4,0.00,35.36,0.00,N/A
104.18.74.182,4,4,0.00,35.37,0.00,N/A
104.18.44.3,4,4,0.00,35.37,0.00,N/A
104.16.70.214,4,4,0.00,35.38,0.00,N/A
104.16.241.225,4,4,0.00,35.39,0.00,N/A
104.18.109.37,4,4,0.00,35.40,0.00,N/A
104.19.73.186,4,4,0.00,35.41,0.00,N/A
104.16.40.121,4,4,0.00,35.42,0.00,N/A
104.18.46.181,4,4,0.00,35.49,0.00,N/A
104.16.45.85,4,4,0.00,35.51,0.00,N/A
104.16.38.227,4,4,0.00,35.51,0.00,N/A
104.17.129.233,4,4,0.00,35.55,0.00,N/A
104.19.242.228,4,4,0.00,35.57,0.00,N/A
104.17.202.92,4,4,0.00,35.59,0.00,N/A
104.18.56.112,4,4,0.00,35.61,0.00,N/A
104.17.179.232,4,4,0.00,35.62,0.00,N/A
104.19.76.92,4,4,0.00,35.65,0.00,N/A
104.16.62.171,4,4,0.00,35.67,0.00,N/A
104.16.105.45,4,4,0.00,35.68,0.00,N/A
104.18.81.43,4,4,0.00,35.68,0.00,N/A
198.41.208.40,4,4,0.00,35.70,0.00,N/A
104.17.185.59,4,4,0.00,35.73,0.00,N/A
104.19.64.144,4,4,0.00,35.75,0.00,N/A
198.41.203.229,4,4,0.00,35.78,0.00,N/A
104.18.106.124,4,4,0.00,35.81,0.00,N/A
104.18.43.177,4,4,0.00,35.81,0.00,N/A
104.18.25.47,4,4,0.00,35.82,0.00,N/A
104.17.120.135,4,4,0.00,35.84,0.00,N/A
104.18.79.29,4,4,0.00,35.84,0.00,N/A
172.64.53.141,4,4,0.00,35.91,0.00,N/A
104.19.57.198,4,4,0.00,35.94,0.00,N/A
104.17.108.158,4,4,0.00,35.97,0.00,N/A
104.18.110.155,4,4,0.00,35.98,0.00,N/A
104.25.46.238,4,4,0.00,35.99,0.00,N/A
104.18.119.221,4,4,0.00,36.04,0.00,N/A
104.17.113.246,4,4,0.00,36.05,0.00,N/A
104.18.80.161,4,4,0.00,36.09,0.00,N/A
104.18.38.19,4,4,0.00,36.10,0.00,N/A
104.17.106.83,4,4,0.00,36.11,0.00,N/A
104.19.38.91,4,4,0.00,36.14,0.00,N/A
104.18.37.125,4,4,0.00,36.15,0.00,N/A
104.17.109.74,4,4,0.00,36.17,0.00,N/A
104.16.73.123,4,4,0.00,36.24,0.00,N/A
104.17.115.209,4,4,0.00,36.26,0.00,N/A
104.16.245.4,4,4,0.00,36.35,0.00,N/A
104.19.209.57,4,4,0.00,36.36,0.00,N/A
104.18.98.215,4,4,0.00,36.37,0.00,N/A
104.17.230.1,4,4,0.00,36.37,0.00,N/A
104.18.18.52,4,4,0.00,36.41,0.00,N/A
104.19.208.69,4,4,0.00,36.50,0.00,N/A
104.19.39.112,4,4,0.00,36.50,0.00,N/A
104.18.20.81,4,4,0.00,36.51,0.00,N/A
104.18.87.26,4,4,0.00,36.52,0.00,N/A
104.17.248.102,4,4,0.00,36.52,0.00,N/A
104.19.207.16,4,4,0.00,36.53,0.00,N/A
104.18.0.194,4,4,0.00,36.53,0.00,N/A
104.18.26.233,4,4,0.00,36.57,0.00,N/A
104.18.82.98,4,4,0.00,36.59,0.00,N/A
104.18.68.193,4,4,0.00,36.63,0.00,N/A
104.18.1.87,4,4,0.00,36.66,0.00,N/A
104.18.31.171,4,4,0.00,36.66,0.00,N/A
104.18.63.125,4,4,0.00,36.66,0.00,N/A
104.17.91.131,4,4,0.00,36.68,0.00,N/A
104.18.15.218,4,4,0.00,36.76,0.00,N/A
104.17.104.227,4,4,0.00,36.77,0.00,N/A
104.16.43.27,4,4,0.00,36.78,0.00,N/A
104.18.100.198,4,4,0.00,36.79,0.00,N/A
104.18.34.41,4,4,0.00,36.84,0.00,N/A
104.16.65.193,4,4,0.00,36.86,0.00,N/A
104.17.93.228,4,4,0.00,36.87,0.00,N/A
104.18.96.154,4,4,0.00,36.91,0.00,N/A
104.18.89.227,4,4,0.00,36.91,0.00,N/A
104.18.65.121,4,4,0.00,37.01,0.00,N/A
104.17.102.176,4,4,0.00,37.03,0.00,N/A
104.18.58.178,4,4,0.00,37.05,0.00,N/A
104.17.86.123,4,4,0.00,37.05,0.00,N/A
104.17.251.152,4,4,0.00,37.10,0.00,N/A
104.17.234.108,4,4,0.00,37.21,0.00,N/A
104.18.17.57,4,4,0.00,37.22,0.00,N/A
104.16.39.232,4,4,0.00,37.22,0.00,N/A
104.17.241.56,4,4,0.00,37.31,0.00,N/A
104.16.212.194,4,4,0.00,37.32,0.00,N/A
104.17.243.155,4,4,0.00,37.42,0.00,N/A
104.18.3.181,4,4,0.00,37.49,0.00,N/A
104.18.7.39,4,4,0.00,37.58,0.00,N/A
104.18.33.46,4,4,0.00,37.65,0.00,N/A
104.18.60.161,4,4,0.00,37.84,0.00,N/A
198.41.194.143,4,4,0.00,37.93,0.00,N/A
104.18.52.83,4,4,0.00,37.93,0.00,N/A
104.18.50.209,4,4,0.00,37.94,0.00,N/A
104.18.51.6,4,4,0.00,38.03,0.00,N/A
104.18.53.50,4,4,0.00,38.04,0.00,N/A
104.18.49.152,4,4,0.00,38.10,0.00,N/A
198.41.209.121,4,4,0.00,38.13,0.00,N/A
104.17.253.120,4,4,0.00,38.15,0.00,N/A
104.17.247.174,4,4,0.00,38.16,0.00,N/A
104.18.45.90,4,4,0.00,38.17,0.00,N/A
104.18.40.231,4,4,0.00,38.18,0.00,N/A
104.18.48.90,4,4,0.00,38.20,0.00,N/A
104.18.42.20,4,4,0.00,38.23,0.00,N/A
104.18.41.247,4,4,0.00,38.27,0.00,N/A
104.17.237.172,4,4,0.00,38.28,0.00,N/A
198.41.218.243,4,4,0.00,38.44,0.00,N/A
104.17.233.224,4,4,0.00,38.47,0.00,N/A
104.17.203.27,4,4,0.00,38.53,0.00,N/A
198.41.196.220,4,4,0.00,38.61,0.00,N/A
104.17.222.76,4,4,0.00,38.67,0.00,N/A
104.17.194.177,4,4,0.00,38.79,0.00,N/A
104.17.205.68,4,4,0.00,38.82,0.00,N/A
198.41.211.57,4,4,0.00,38.85,0.00,N/A
104.18.5.178,4,4,0.00,38.88,0.00,N/A
104.17.255.149,4,4,0.00,39.05,0.00,N/A
104.17.125.71,4,4,0.00,39.06,0.00,N/A
104.17.227.240,4,4,0.00,39.09,0.00,N/A
104.18.125.184,4,4,0.00,39.42,0.00,N/A
198.41.192.17,4,4,0.00,39.51,0.00,N/A
104.17.196.101,4,4,0.00,39.52,0.00,N/A
104.17.232.72,4,4,0.00,39.53,0.00,N/A
104.17.197.33,4,4,0.00,39.61,0.00,N/A
198.41.219.252,4,4,0.00,39.88,0.00,N/A
198.41.204.137,4,4,0.00,39.99,0.00,N/A
